year,locationabbr,locationdesc,class,topic,question,response,break_out,break_out_category,sample_size,data_value,data_value_unit,data_value_type,datasource,classid,topicid,locationid,breakoutid,breakoutcategoryid,questionid,responseid,display_order,data_value_footnote_symbol,data_value_footnote
2013,US,"All States, DC and Territories (median) **",Physical Activity,Physical Activity Index,Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,20.4,%,Crude Prevalence,BRFSS,CLASS15,TOPIC45,99,BO1,CAT1,_PASTAE1,RESP046,,,
2013,US,"All States, DC and Territories (median) **",Physical Activity,Physical Activity Index,Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,79.6,%,Crude Prevalence,BRFSS,CLASS15,TOPIC45,99,BO1,CAT1,_PASTAE1,RESP054,,,
2013,US,"All States, DC and Territories (median) **",Physical Activity,Strength Activity,Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).,Yes,Overall,Overall,53,29.8,%,Crude Prevalence,BRFSS,CLASS15,Topic56,99,BO1,CAT1,_PASTRNG,RESP046,,,
2013,US,"All States, DC and Territories (median) **",Physical Activity,Strength Activity,Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).,No,Overall,Overall,53,70.2,%,Crude Prevalence,BRFSS,CLASS15,Topic56,99,BO1,CAT1,_PASTRNG,RESP054,,,
2013,US,"All States, DC and Territories (median) **",Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,19,%,Crude Prevalence,BRFSS,CLASS17,Topic15,99,BO1,CAT1,_RFSMOK3,RESP046,,,
2013,US,"All States, DC and Territories (median) **",Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,81,%,Crude Prevalence,BRFSS,CLASS17,Topic15,99,BO1,CAT1,_RFSMOK3,RESP054,,,
2013,US,"All States, DC and Territories (median) **",Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Every day,Overall,Overall,51,2.3,%,Crude Prevalence,BRFSS,CLASS17,Topic54,99,BO1,CAT1,USENOW3,RESP079,,,
2013,US,"All States, DC and Territories (median) **",Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Some days,Overall,Overall,53,2,%,Crude Prevalence,BRFSS,CLASS17,Topic54,99,BO1,CAT1,USENOW3,RESP080,,,
2013,US,"All States, DC and Territories (median) **",Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Not at all,Overall,Overall,53,95.7,%,Crude Prevalence,BRFSS,CLASS17,Topic54,99,BO1,CAT1,USENOW3,RESP081,,,
2013,US,"All States, DC and Territories (median) **",Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke everyday,Overall,Overall,53,13.4,%,Crude Prevalence,BRFSS,CLASS17,Topic55,99,BO1,CAT1,_SMOKER3,RESP068,,,
2013,US,"All States, DC and Territories (median) **",Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke some days,Overall,Overall,53,5.4,%,Crude Prevalence,BRFSS,CLASS17,Topic55,99,BO1,CAT1,_SMOKER3,RESP069,,,
2013,US,"All States, DC and Territories (median) **",Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Former smoker,Overall,Overall,53,25.2,%,Crude Prevalence,BRFSS,CLASS17,Topic55,99,BO1,CAT1,_SMOKER3,RESP070,,,
2013,US,"All States, DC and Territories (median) **",Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,53,55,%,Crude Prevalence,BRFSS,CLASS17,Topic55,99,BO1,CAT1,_SMOKER3,RESP071,,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,No,Overall,Overall,53,95.8,%,Crude Prevalence,BRFSS,CLASS03,Topic10,99,BO1,CAT1,CVDCRHD4,RESP054,570,,
2014,US,"All States, DC and Territories (median) **",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,53,53.1,%,Crude Prevalence,BRFSS,CLASS01,Topic03,99,BO1,CAT1,DRNKANY5,RESP046,2895,,
2014,US,"All States, DC and Territories (median) **",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,53,46.9,%,Crude Prevalence,BRFSS,CLASS01,Topic03,99,BO1,CAT1,DRNKANY5,RESP054,2896,,
2014,US,"All States, DC and Territories (median) **",Alcohol Consumption,Binge Drinking,"Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)",Yes,Overall,Overall,53,16,%,Crude Prevalence,BRFSS,CLASS01,Topic07,99,BO1,CAT1,_RFBING5,RESP046,2941,,
2014,US,"All States, DC and Territories (median) **",Alcohol Consumption,Binge Drinking,"Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)",No,Overall,Overall,53,84,%,Crude Prevalence,BRFSS,CLASS01,Topic07,99,BO1,CAT1,_RFBING5,RESP054,2942,,
2014,US,"All States, DC and Territories (median) **",Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,5.9,%,Crude Prevalence,BRFSS,CLASS01,Topic30,99,BO1,CAT1,_RFDRHV4,RESP046,2987,,
2014,US,"All States, DC and Territories (median) **",Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,94.1,%,Crude Prevalence,BRFSS,CLASS01,Topic30,99,BO1,CAT1,_RFDRHV4,RESP054,2988,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Arthritis,Adults who have been told they have arthritis (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,26,%,Crude Prevalence,BRFSS,CLASS03,Topic05,99,BO1,CAT1,_DRDXAR1,RESP046,886,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Arthritis,Adults who have been told they have arthritis (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,74.1,%,Crude Prevalence,BRFSS,CLASS03,Topic05,99,BO1,CAT1,_DRDXAR1,RESP054,887,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Asthma,Adults who have been told they currently have asthma (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,8.9,%,Crude Prevalence,BRFSS,CLASS03,Topic06,99,BO1,CAT1,_CASTHM1,RESP046,705,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Asthma,Adults who have been told they currently have asthma (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,91.1,%,Crude Prevalence,BRFSS,CLASS03,Topic06,99,BO1,CAT1,_CASTHM1,RESP054,706,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Asthma,Adults who have ever been told they have asthma (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,13.8,%,Crude Prevalence,BRFSS,CLASS03,Topic06,99,BO1,CAT1,_LTASTH1,RESP046,659,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Asthma,Adults who have ever been told they have asthma (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,86.2,%,Crude Prevalence,BRFSS,CLASS03,Topic06,99,BO1,CAT1,_LTASTH1,RESP054,660,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,53,4.2,%,Crude Prevalence,BRFSS,CLASS03,Topic10,99,BO1,CAT1,CVDCRHD4,RESP046,569,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had a heart attack (myocardial infarction)?,Yes,Overall,Overall,53,4.4,%,Crude Prevalence,BRFSS,CLASS03,Topic10,99,BO1,CAT1,CVDINFR4,RESP046,525,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had a heart attack (myocardial infarction)?,No,Overall,Overall,53,95.6,%,Crude Prevalence,BRFSS,CLASS03,Topic10,99,BO1,CAT1,CVDINFR4,RESP054,526,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had a stroke?,Yes,Overall,Overall,53,3,%,Crude Prevalence,BRFSS,CLASS03,Topic10,99,BO1,CAT1,CVDSTRK3,RESP046,614,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had a stroke?,No,Overall,Overall,53,97,%,Crude Prevalence,BRFSS,CLASS03,Topic10,99,BO1,CAT1,CVDSTRK3,RESP054,615,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,COPD,Ever told you have COPD?,Yes,Overall,Overall,53,6.4,%,Crude Prevalence,BRFSS,CLASS03,Topic14,99,BO1,CAT1,CHCCOPD1,RESP046,840,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,COPD,Ever told you have COPD?,No,Overall,Overall,53,93.6,%,Crude Prevalence,BRFSS,CLASS03,Topic14,99,BO1,CAT1,CHCCOPD1,RESP054,841,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,Overall,Overall,53,18.7,%,Crude Prevalence,BRFSS,CLASS03,Topic17,99,BO1,CAT1,ADDEPEV2,RESP046,932,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,Overall,Overall,53,81.3,%,Crude Prevalence,BRFSS,CLASS03,Topic17,99,BO1,CAT1,ADDEPEV2,RESP054,933,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Diabetes,Have you ever been told by a doctor that you have diabetes?,Yes,Overall,Overall,53,10.1,%,Crude Prevalence,BRFSS,CLASS03,Topic18,99,BO1,CAT1,DIABETE3,RESP046,1023,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Diabetes,Have you ever been told by a doctor that you have diabetes?,"Yes, pregnancy-related",Overall,Overall,52,0.9,%,Crude Prevalence,BRFSS,CLASS03,Topic18,99,BO1,CAT1,DIABETE3,RESP051,1024,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Diabetes,Have you ever been told by a doctor that you have diabetes?,"No, pre-diabetes or borderline diabetes",Overall,Overall,52,1.3,%,Crude Prevalence,BRFSS,CLASS03,Topic18,99,BO1,CAT1,DIABETE3,RESP052,1026,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Diabetes,Have you ever been told by a doctor that you have diabetes?,No,Overall,Overall,53,87.6,%,Crude Prevalence,BRFSS,CLASS03,Topic18,99,BO1,CAT1,DIABETE3,RESP054,1025,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Kidney,Ever told you have kidney disease?,Yes,Overall,Overall,53,2.7,%,Crude Prevalence,BRFSS,CLASS03,Topic35,99,BO1,CAT1,CHCKIDNY,RESP046,978,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Kidney,Ever told you have kidney disease?,No,Overall,Overall,53,97.3,%,Crude Prevalence,BRFSS,CLASS03,Topic35,99,BO1,CAT1,CHCKIDNY,RESP054,979,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,53,6.8,%,Crude Prevalence,BRFSS,CLASS03,Topic40,99,BO1,CAT1,CHCOCNCR,RESP046,795,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,53,93.3,%,Crude Prevalence,BRFSS,CLASS03,Topic40,99,BO1,CAT1,CHCOCNCR,RESP054,796,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Skin Cancer,Ever told you had skin cancer?,Yes,Overall,Overall,53,6,%,Crude Prevalence,BRFSS,CLASS03,Topic53,99,BO1,CAT1,CHCSCNCR,RESP046,751,,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Skin Cancer,Ever told you had skin cancer?,No,Overall,Overall,53,94,%,Crude Prevalence,BRFSS,CLASS03,Topic53,99,BO1,CAT1,CHCSCNCR,RESP054,752,,
2014,US,"All States, DC and Territories (median) **",Colorectal Cancer Screening,Blood Stool Test,Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,12.8,%,Crude Prevalence,BRFSS,CLASS04,Topic08,99,BO1,CAT1,_RFBLDS2,RESP046,3482,,
2014,US,"All States, DC and Territories (median) **",Colorectal Cancer Screening,Blood Stool Test,Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,87.2,%,Crude Prevalence,BRFSS,CLASS04,Topic08,99,BO1,CAT1,_RFBLDS2,RESP054,3483,,
2014,US,"All States, DC and Territories (median) **",Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,53,8,%,Crude Prevalence,BRFSS,CLASS04,Topic08,99,BO1,CAT1,_RFBLDS3,RESP190,3522,,
2014,US,"All States, DC and Territories (median) **",Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,53,92,%,Crude Prevalence,BRFSS,CLASS04,Topic08,99,BO1,CAT1,_RFBLDS3,RESP191,3523,,
2014,US,"All States, DC and Territories (median) **",Colorectal Cancer Screening,Sigmoidoscopy,Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,53,68.8,%,Crude Prevalence,BRFSS,CLASS04,Topic52,99,BO1,CAT1,_RFSIGM2,RESP046,3562,,
2014,US,"All States, DC and Territories (median) **",Colorectal Cancer Screening,Sigmoidoscopy,Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions),No,Overall,Overall,53,31.3,%,Crude Prevalence,BRFSS,CLASS04,Topic52,99,BO1,CAT1,_RFSIGM2,RESP054,3563,,
2014,US,"All States, DC and Territories (median) **",Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,53,66.4,%,Crude Prevalence,BRFSS,CLASS04,Topic64,99,BO1,CAT1,_CRCREC,RESP192,3602,,
2014,US,"All States, DC and Territories (median) **",Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,53,33.6,%,Crude Prevalence,BRFSS,CLASS04,Topic64,99,BO1,CAT1,_CRCREC,RESP193,3603,,
2014,US,"All States, DC and Territories (median) **",Demographics,Age,What is your age?,18-24 years,Overall,Overall,53,12.9,%,Crude Prevalence,BRFSS,CLASS05,Topic02,99,BO1,CAT1,AGE,RESP010,1338,,
2014,US,"All States, DC and Territories (median) **",Demographics,Age,What is your age?,25-34 years,Overall,Overall,53,17.1,%,Crude Prevalence,BRFSS,CLASS05,Topic02,99,BO1,CAT1,AGE,RESP011,1339,,
2014,US,"All States, DC and Territories (median) **",Demographics,Age,What is your age?,35-44 years,Overall,Overall,53,16.1,%,Crude Prevalence,BRFSS,CLASS05,Topic02,99,BO1,CAT1,AGE,RESP012,1340,,
2014,US,"All States, DC and Territories (median) **",Demographics,Age,What is your age?,45-54 years,Overall,Overall,53,17.7,%,Crude Prevalence,BRFSS,CLASS05,Topic02,99,BO1,CAT1,AGE,RESP013,1341,,
2014,US,"All States, DC and Territories (median) **",Demographics,Age,What is your age?,55-64 years,Overall,Overall,53,16.9,%,Crude Prevalence,BRFSS,CLASS05,Topic02,99,BO1,CAT1,AGE,RESP014,1342,,
2014,US,"All States, DC and Territories (median) **",Demographics,Age,What is your age?,65+ years,Overall,Overall,53,19.6,%,Crude Prevalence,BRFSS,CLASS05,Topic02,99,BO1,CAT1,AGE,RESP015,1343,,
2014,US,"All States, DC and Territories (median) **",Demographics,Disability status,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",Yes,Overall,Overall,53,4.4,%,Crude Prevalence,BRFSS,CLASS05,Topic19,99,BO1,CAT1,BLIND,RESP046,2368,,
2014,US,"All States, DC and Territories (median) **",Demographics,Disability status,"Are you blind or do you have serious difficulty seeing, even when wearing glasses?",No,Overall,Overall,53,95.6,%,Crude Prevalence,BRFSS,CLASS05,Topic19,99,BO1,CAT1,BLIND,RESP054,2369,,
2014,US,"All States, DC and Territories (median) **",Demographics,Disability status,"Do you have serious difficulty concentrating, remembering, or making decisions?",Yes,Overall,Overall,53,10.3,%,Crude Prevalence,BRFSS,CLASS05,Topic19,99,BO1,CAT1,DECIDE,RESP046,2414,,
2014,US,"All States, DC and Territories (median) **",Demographics,Disability status,"Do you have serious difficulty concentrating, remembering, or making decisions?",No,Overall,Overall,53,89.7,%,Crude Prevalence,BRFSS,CLASS05,Topic19,99,BO1,CAT1,DECIDE,RESP054,2415,,
2014,US,"All States, DC and Territories (median) **",Demographics,Disability status,Do you have difficulty doing errands alone?,Yes,Overall,Overall,53,6.4,%,Crude Prevalence,BRFSS,CLASS05,Topic19,99,BO1,CAT1,DIFFALON,RESP046,2551,,
